0.05,0.6
0.4,0.62
0.56,0.7
0.565783375,0.909085701
0.541465895,0.452548912
0.289770902,0
0.96,0.55514548
0.834814242,0.357751573
0.95,0.86
0.136076882,0.075445101
1,0.164648056
0.7,0.8
0.225,0.45
0,0.242177987
0.425,0.825
0.536383023,0.124100126
0.4,0.45
0.76302947,0.201146615
0.3,0.3
0,0.85
