0.311707456,0.606549743
0.439760792,0.459905858
0.507424996,1
0.8,0.65
0.6,0.2
0.05,0.35
0.95,0.2
0.4,0.722364608
0.9,1
0.7,0.1
0.8,0.3
0.8,0.810476238
1,0.618505955
0.376230799,0.317216108
0.327065849,0.869856944
0.55,0.075
0.75,0.929943716
0.463516592,0.202319212
0.306026266,0.139535488
0.2,1
