0,1
0,2
0,3
0,4
0,12
0,16
1,2
1,3
1,4
1,5
1,7
1,8
1,10
1,11
1,14
2,3
2,4
2,8
2,9
2,12
2,15
2,18
2,19
3,4
3,5
3,6
4,9
4,10
4,11
5,6
5,13
6,7
6,17
7,16
9,13
9,19
11,14
11,18
12,15
14,17
