0.0,0.46244506573912236
0.7185420557474904,0.5982633680517835
0.27133114558306387,0.6465081202587217
0.610779664516552,0.7036490491089977
0.5760177959022582,0.938419372541575
0.28354132469864884,0.8383298611152167
0.7818440708377504,0.9221329197992806
0.8076445512031989,0.36845278140042775
0.3764335630459883,0.5536701941271747
0.2991247156533538,0.2531260870025039
0.1263726030790503,0.2454048140951089
0.3504831996756965,0.9783618967779797
0.9239953402823935,0.7719942889068849
0.6859423809777716,0.06468293488271022
0.9446376955726092,0.27814785985936785
0.5891939216471401,0.23548321471059822
1.0,0.5343164663352337
0.004279999718185742,0.59812392176419
0.4360683153994013,0.0
0.01529141266258566,0.3585808300237678
